用户ID,用户姓名,商品ID,商品名称,商品类别,单价,购买时间,购买数量,消费金额,用户城市,用户性别,用户年龄
U3425,徐康学,P23890,沙发,家居,1976.7,2024-06-16 06:48:06,1,1976.7,成都,男,32
U6986,昌浩,P98648,连衣裙,服装,886.81,2024-09-19 09:54:58,1,886.81,上海,女,52
U3732,刁坚,P58452,跑步鞋,运动,103.67,2024-02-04 03:24:16,2,207.34,上海,男,36
U9100,樊东谦,P13789,连衣裙,服装,464.4,2024-01-27 21:18:10,5,2322.0,武汉,女,52
U3004,凤思振,P44387,卫衣,服装,239.79,2024-04-12 17:11:13,5,1198.95,北京,女,32
U1025,谢翔,P55383,显示器,电子产品,1317.87,2024-12-30 03:23:56,2,2635.74,广州,男,33
U9991,湛会,P30209,化妆刷套装,美妆,168.31,2024-05-27 07:42:48,3,504.93,天津,男,32
U2867,庞谦志,P44699,瑜伽垫,运动,72.89,2024-05-29 16:33:35,5,364.45,广州,女,23
U3841,廉敬德,P72537,拼图,玩具,935.3,2024-06-26 08:50:58,4,3741.2,成都,女,53
U6577,水先思,P93152,科幻小说,书籍,739.51,2024-06-04 10:50:38,2,1479.02,重庆,男,26
U8601,钮富福,P90038,洗发水,美妆,792.48,2024-09-12 01:46:14,2,1584.96,深圳,女,46
U8897,水伦进,P71554,科幻小说,书籍,181.94,2024-09-08 20:10:15,3,545.82,上海,男,61
U7901,卫弘,P89273,运动鞋,服装,174.71,2024-02-27 06:44:23,2,349.42,杭州,男,59
U8730,崔光冠,P90792,台灯,家居,473.84,2024-01-31 05:02:32,3,1421.52,成都,女,53
U2737,沈之,P36409,防晒霜,美妆,453.03,2024-05-27 07:04:06,5,2265.15,南京,男,63
U9361,滕以,P90944,科幻小说,书籍,176.66,2024-06-16 07:03:50,3,529.98,广州,男,44
U8335,酆富,P23361,平板电脑,电子产品,1069.53,2024-07-25 16:06:25,3,3208.59,天津,女,19
U2444,乐天厚,P81662,收纳盒,家居,2115.26,2024-09-18 08:21:35,3,6345.78,成都,女,53
U2060,虞策辰,P68007,人物传记,书籍,531.13,2024-03-10 00:07:32,2,1062.26,武汉,男,46
U6957,狄家时,P89856,口红,美妆,166.3,2024-04-10 19:24:20,1,166.3,南京,女,39
U1247,吉磊厚,P22459,卫衣,服装,830.38,2024-07-24 11:08:59,4,3321.52,南京,男,27
U5139,夏发,P20852,T恤,服装,225.94,2024-02-16 03:12:43,4,903.76,上海,男,65
U6387,方翰,P14956,哑铃,运动,605.39,2024-06-10 00:47:57,5,3026.95,上海,男,61
U3910,路广,P69196,充电宝,电子产品,7973.45,2024-02-23 19:58:10,3,23920.35,广州,女,44
U4753,郑裕盛,P73580,化妆刷套装,美妆,363.44,2024-03-30 16:37:44,5,1817.2,北京,女,52
U3434,郁元轮,P95167,桌游,玩具,735.55,2024-02-14 04:40:49,1,735.55,杭州,女,46
U6095,杜磊,P29405,山地车,运动,699.5,2024-11-03 19:52:57,1,699.5,深圳,男,45
U5244,洪贵,P26877,跑步鞋,运动,40.93,2024-01-04 12:31:22,4,163.72,重庆,女,44
U8512,奚军光,P25272,智能手表,电子产品,6944.18,2024-12-24 04:15:10,2,13888.36,天津,男,28
U3529,于明江,P72788,科幻小说,书籍,777.46,2024-07-30 20:47:49,3,2332.38,苏州,男,30
U6261,罗心腾,P67655,夹克,服装,608.45,2024-08-15 09:35:17,5,3042.25,西安,男,31
U4541,卢发功,P22004,智能手机,电子产品,1856.31,2024-07-20 16:41:25,2,3712.62,广州,女,47
U6838,骆绍宏,P50157,智能手表,电子产品,8397.02,2024-04-05 20:18:29,3,25191.06,深圳,男,59
U6560,吉壮,P97084,沙发,家居,4521.59,2024-05-14 14:53:17,3,13564.77,上海,男,49
U1138,戴贵行,P42411,口红,美妆,926.85,2024-02-14 15:36:24,5,4634.25,深圳,女,41
U7377,彭河明,P30427,瑜伽垫,运动,235.53,2024-09-01 21:00:15,3,706.59,苏州,女,62
U4734,魏建,P86043,蓝牙耳机,电子产品,5690.92,2024-04-20 00:04:18,1,5690.92,北京,男,41
U9271,廉朗,P51988,漫画,书籍,318.41,2024-12-10 21:27:50,1,318.41,西安,女,44
U8387,毛茂世,P59619,充电宝,电子产品,5460.96,2024-02-06 00:46:20,5,27304.8,杭州,女,43
U2430,樊心义,P83769,智能手机,电子产品,6722.8,2024-04-25 09:13:29,2,13445.6,北京,女,54
U9549,房富亨,P24156,桌游,玩具,114.4,2024-03-09 00:24:52,1,114.4,武汉,男,60
U1786,柯坚厚,P28089,变形金刚,玩具,608.8,2024-11-04 00:59:00,3,1826.4,武汉,女,42
U3519,娄敬,P38853,人物传记,书籍,503.36,2024-06-04 09:49:28,4,2013.44,天津,女,30
U4968,祝保,P51449,历史书籍,书籍,758.26,2024-05-22 03:21:34,5,3791.3,深圳,男,50
U1903,干德,P10578,桌游,玩具,766.91,2024-12-18 23:40:18,1,766.91,苏州,女,29
U5402,纪绍亨,P53345,智能手机,电子产品,5061.19,2024-11-10 18:15:07,4,20244.76,南京,女,63
U7915,吉先生,P11194,芭比娃娃,玩具,948.75,2024-11-21 03:40:33,5,4743.75,天津,女,18
U2030,胡振民,P97192,连衣裙,服装,648.19,2024-12-25 18:06:17,4,2592.76,南京,男,40
U2172,苗策乐,P33425,口红,美妆,103.83,2024-01-18 08:40:27,4,415.32,天津,男,31
U3318,邱裕琛,P44193,台灯,家居,3837.78,2024-07-12 15:13:39,5,19188.9,武汉,女,24
U5671,路信,P43524,智能手表,电子产品,7049.76,2024-04-24 17:02:10,3,21149.28,深圳,男,27
U2986,皮友鸣,P33096,化妆刷套装,美妆,569.48,2024-01-06 20:02:58,4,2277.92,重庆,女,18
U4941,禹冠,P74048,智能手表,电子产品,4159.08,2024-10-18 10:35:06,3,12477.24,重庆,女,35
U5996,宋伯宏,P28608,瑜伽垫,运动,244.86,2024-09-29 16:20:32,5,1224.3,上海,女,20
U1342,屈江承,P45396,抱枕,家居,1048.98,2024-01-13 15:11:12,5,5244.9,南京,男,46
U5316,王强斌,P38320,运动鞋,服装,871.01,2024-03-19 19:10:49,2,1742.02,重庆,女,41
U9436,臧宁龙,P68836,跳绳,运动,346.25,2024-03-13 14:59:06,2,692.5,武汉,女,18
U7331,裘军,P24686,蓝牙耳机,电子产品,8851.27,2024-03-13 17:47:11,1,8851.27,成都,女,55
U8539,汪超,P11982,卫衣,服装,651.03,2024-06-25 02:38:51,2,1302.06,深圳,男,47
U1179,邓航启,P86817,防晒霜,美妆,422.02,2024-04-01 22:16:43,4,1688.08,杭州,女,29
U2587,柳敬,P82059,连衣裙,服装,272.33,2024-12-26 03:54:14,4,1089.32,天津,男,31
U5875,吴永启,P39000,蓝牙耳机,电子产品,8710.63,2024-10-18 00:02:03,2,17421.26,北京,女,22
U8610,祝家壮,P44785,卫衣,服装,722.02,2024-05-10 09:46:41,2,1444.04,成都,男,64
U2173,薛斌松,P78885,时尚杂志,书籍,598.55,2024-04-29 11:32:31,4,2394.2,北京,女,18
U6965,孟诚磊,P23520,粉底液,美妆,313.68,2024-05-06 21:33:49,5,1568.4,南京,女,60
U6121,云辉思,P15894,蓝牙耳机,电子产品,8213.74,2024-11-24 01:07:34,4,32854.96,深圳,男,42
U7964,倪国榕,P23260,漫画,书籍,555.82,2024-08-22 09:38:45,2,1111.64,武汉,女,65
U8492,钮贵,P48754,餐桌,家居,999.88,2024-05-21 10:25:59,3,2999.64,南京,男,26
U7879,彭富天,P93429,抱枕,家居,4807.86,2024-10-01 09:04:52,2,9615.72,苏州,男,34
U9389,路斌良,P88574,收纳盒,家居,3158.42,2024-11-05 19:40:35,3,9475.26,苏州,男,21
U6899,窦克哲,P56977,人物传记,书籍,641.92,2024-02-16 12:19:09,3,1925.76,苏州,女,53
U2851,禹国,P90359,夹克,服装,391.33,2024-08-22 02:43:32,2,782.66,杭州,女,36
U5603,冯泰树,P24145,办公椅,家居,2259.12,2024-03-26 23:41:37,5,11295.6,深圳,男,36
U3243,柏福亮,P55747,平板电脑,电子产品,4684.8,2024-08-28 23:11:55,2,9369.6,成都,男,31
U9439,左建楠,P18495,智能手表,电子产品,4041.93,2024-12-29 15:46:19,4,16167.72,武汉,男,29
U9670,严祥,P43495,科幻小说,书籍,241.98,2024-04-20 05:04:28,5,1209.9,武汉,男,32
U4975,昌茂,P68289,抱枕,家居,1258.16,2024-09-28 02:30:30,3,3774.48,西安,女,59
U1239,雷轮安,P57721,四件套,家居,1064.48,2024-01-27 19:31:58,2,2128.96,南京,男,34
U3854,舒世达,P54308,收纳盒,家居,1115.53,2024-03-17 22:15:03,4,4462.12,成都,女,64
U9071,施树,P31556,四件套,家居,4918.12,2024-07-08 22:37:42,4,19672.48,武汉,女,51
U5110,盛永策,P20110,四件套,家居,1030.51,2024-01-09 05:00:17,2,2061.02,天津,女,61
U4331,周峰义,P26766,办公椅,家居,4763.16,2024-09-24 12:24:26,3,14289.48,北京,女,51
U9728,俞民伟,P34790,拼图,玩具,550.62,2024-07-24 09:52:50,5,2753.1,重庆,男,36
U8034,马壮全,P53478,毛绒玩具,玩具,913.67,2024-10-02 11:49:30,4,3654.68,深圳,男,24
U9341,范博波,P85934,卫衣,服装,20.16,2024-10-17 23:36:52,3,60.48,南京,女,65
U3397,殷涛伦,P93630,瑜伽垫,运动,210.7,2024-09-18 15:49:48,5,1053.5,苏州,男,35
U6349,洪强鹏,P64343,运动鞋,服装,166.32,2024-10-22 23:57:01,3,498.96,北京,男,29
U4777,郎军安,P72083,化妆刷套装,美妆,621.23,2024-02-06 10:01:47,3,1863.69,重庆,女,62
U2486,周河琛,P82597,技术教材,书籍,195.79,2024-04-02 09:43:58,5,978.95,广州,男,32
U6371,吴言顺,P38545,智能手机,电子产品,2888.16,2024-11-23 04:55:56,2,5776.32,杭州,男,43
U3793,汤壮广,P48497,防晒霜,美妆,235.6,2024-10-28 11:45:30,4,942.4,成都,男,59
U4247,包保,P24290,拼图,玩具,731.78,2024-11-18 14:05:29,1,731.78,成都,男,25
U4231,姚利康,P20581,餐桌,家居,3457.77,2024-04-07 16:24:31,2,6915.54,成都,女,20
U1270,贾弘彬,P94719,防晒霜,美妆,859.66,2024-08-10 00:43:30,2,1719.32,西安,女,37
U6700,夏涛,P33242,四件套,家居,2478.05,2024-11-25 06:34:48,1,2478.05,重庆,女,22
U9951,章朋鹏,P58625,收纳盒,家居,3015.86,2024-11-10 20:40:41,4,12063.44,苏州,男,40
U8904,范峰峰,P57862,智能手机,电子产品,5849.56,2024-12-10 08:17:10,2,11699.12,武汉,女,30
U4869,解思思,P60134,羽毛球拍,运动,738.63,2024-06-19 05:08:01,2,1477.26,成都,男,51
U3913,龚心策,P70350,卫衣,服装,328.35,2024-05-22 03:09:59,1,328.35,上海,女,51
U9076,常壮志,P49276,口红,美妆,152.32,2024-09-05 16:55:11,2,304.64,深圳,女,65
U6326,蒋广腾,P71411,粉底液,美妆,337.42,2024-09-08 15:47:56,2,674.84,武汉,男,36
U2771,褚有振,P62934,技术教材,书籍,136.03,2024-05-22 03:40:46,4,544.12,苏州,男,55
U3048,应振行,P80358,卫衣,服装,513.98,2024-10-12 14:42:04,4,2055.92,西安,男,59
U9590,张福清,P80563,漫画,书籍,319.74,2024-04-10 10:46:12,2,639.48,天津,女,39
U9460,罗发承,P36531,时尚杂志,书籍,464.19,2024-04-04 04:13:04,1,464.19,西安,女,59
U1851,苏信,P18935,充电宝,电子产品,5383.15,2024-03-01 03:48:43,4,21532.6,武汉,男,48
U8469,禹之鸣,P70838,跳绳,运动,733.21,2024-04-01 03:35:43,3,2199.63,重庆,男,57
U9037,唐启富,P41413,抱枕,家居,647.12,2024-04-16 23:26:52,3,1941.36,苏州,女,64
U3329,滕茂,P90922,智能手表,电子产品,6227.91,2024-03-25 13:52:00,2,12455.82,武汉,女,43
U4155,舒昌善,P29718,平板电脑,电子产品,8311.29,2024-11-26 19:10:31,2,16622.58,南京,女,63
U4803,褚彬,P44005,收纳盒,家居,3323.81,2024-04-04 11:10:42,3,9971.43,北京,女,65
U1642,华发,P57111,充电宝,电子产品,6947.16,2024-04-11 23:03:19,1,6947.16,北京,男,26
U9418,胡国,P73621,收纳盒,家居,4235.51,2024-06-05 07:10:40,3,12706.53,北京,男,51
U9924,彭子,P97999,平板电脑,电子产品,9854.23,2024-10-24 04:52:01,1,9854.23,成都,女,33
U2391,屈固,P69038,连衣裙,服装,973.02,2024-06-28 00:41:36,4,3892.08,杭州,女,60
U5179,成辰信,P63989,口红,美妆,228.43,2024-01-14 06:26:58,2,456.86,成都,男,51
U8452,钟建,P41097,卫衣,服装,699.96,2024-04-04 10:58:44,3,2099.88,深圳,男,22
U8415,时峰勇,P73209,芭比娃娃,玩具,632.2,2024-04-18 13:49:09,2,1264.4,广州,男,33
U2997,顾亨裕,P97232,卫衣,服装,976.93,2024-05-27 11:23:25,4,3907.72,苏州,男,33
U6902,霍琛,P67732,科幻小说,书籍,635.2,2024-05-15 14:24:57,2,1270.4,苏州,女,35
U1527,屈义安,P29246,卫衣,服装,965.08,2024-07-01 17:37:46,1,965.08,苏州,女,32
U4988,郝达有,P31168,人物传记,书籍,832.12,2024-09-08 23:57:38,3,2496.36,苏州,女,35
U1051,姜功,P90678,篮球,运动,714.52,2024-01-14 12:50:37,5,3572.6,天津,女,19
U9208,钮天,P60144,毛绒玩具,玩具,135.63,2024-02-13 14:39:31,3,406.89,成都,男,53
U4484,钱伦,P22209,口红,美妆,354.86,2024-09-22 23:01:23,1,354.86,深圳,女,38
U2312,俞会飞,P25298,卫衣,服装,536.58,2024-09-26 03:09:02,3,1609.74,上海,男,38
U7363,赵冠,P26102,T恤,服装,984.17,2024-09-10 06:00:02,4,3936.68,广州,女,52
U3825,姜子,P28898,科幻小说,书籍,729.88,2024-02-27 15:46:53,1,729.88,深圳,男,28
U2302,季树,P67997,平板电脑,电子产品,1211.25,2024-07-15 07:59:59,3,3633.75,重庆,女,41
U5873,卫国兴,P12780,桌游,玩具,170.65,2024-07-30 12:21:29,4,682.6,重庆,女,25
U7469,酆峰,P72362,羽毛球拍,运动,176.74,2024-05-10 01:21:51,1,176.74,北京,男,50
U5784,杭会,P18870,羽绒服,服装,720.24,2024-06-23 05:02:06,3,2160.72,武汉,女,24
U3985,成腾,P69318,遥控车,玩具,389.09,2024-07-17 10:52:00,3,1167.27,西安,女,48
U7432,包彬,P58676,羽绒服,服装,564.1,2024-04-11 23:25:44,5,2820.5,北京,男,19
U3011,姚厚,P52595,运动鞋,服装,276.63,2024-11-01 20:15:55,4,1106.52,成都,男,62
U2761,元文,P72711,充电宝,电子产品,924.36,2024-01-09 17:21:10,2,1848.72,南京,女,64
U5708,童毅山,P19593,餐桌,家居,117.19,2024-01-26 11:59:31,5,585.95,天津,女,36
U9921,穆博,P60433,智能手机,电子产品,9725.18,2024-10-26 10:04:25,1,9725.18,重庆,男,65
U7722,沈发,P38412,拼图,玩具,330.39,2024-10-04 02:40:54,1,330.39,武汉,女,25
U3983,霍平中,P88038,心理学,书籍,924.81,2024-05-12 09:34:28,5,4624.05,广州,女,24
U5967,卞策,P46758,平板电脑,电子产品,8626.05,2024-04-02 08:54:35,3,25878.15,苏州,女,64
U3773,孟茂谦,P81783,连衣裙,服装,531.55,2024-07-27 02:18:03,1,531.55,天津,男,27
U1513,祝文克,P40596,四件套,家居,2517.31,2024-02-09 00:35:23,3,7551.93,上海,男,43
U4842,湛才楠,P41150,哑铃,运动,664.52,2024-04-25 10:24:32,4,2658.08,南京,男,46
U9514,乐良志,P17071,连衣裙,服装,596.49,2024-01-02 19:03:40,1,596.49,天津,男,41
U7301,苏保,P20971,笔记本电脑,电子产品,1721.59,2024-07-28 09:03:58,1,1721.59,杭州,男,18
U9190,胡健强,P36904,沙发,家居,1539.58,2024-12-23 21:09:34,2,3079.16,西安,女,38
U3225,华朗,P32466,防晒霜,美妆,514.23,2024-10-13 08:09:44,4,2056.92,西安,男,20
U3065,蔡厚先,P58659,T恤,服装,526.8,2024-10-01 17:47:37,2,1053.6,武汉,男,20
U8805,卫军伦,P13256,办公椅,家居,2910.42,2024-02-10 12:51:43,4,11641.68,深圳,男,42
U4242,樊鸣,P27539,运动鞋,服装,188.71,2024-08-17 11:26:31,2,377.42,成都,男,32
U4796,孔子子,P42738,夹克,服装,943.51,2024-03-20 23:21:45,5,4717.55,天津,男,55
U3482,贾兴永,P52789,历史书籍,书籍,659.09,2024-10-04 08:18:02,3,1977.27,深圳,男,61
U4383,胡心厚,P74966,洗发水,美妆,645.38,2024-05-02 07:13:21,3,1936.14,武汉,男,31
U1449,季哲,P64667,乐高积木,玩具,763.9,2024-08-28 13:06:01,3,2291.7,天津,男,30
U5056,米超彬,P34178,哑铃,运动,127.94,2024-08-09 23:11:07,2,255.88,成都,女,36
U9161,贺河,P94356,面霜,美妆,567.94,2024-05-29 10:49:15,1,567.94,上海,女,44
U8189,柏斌民,P19808,瑜伽垫,运动,339.59,2024-06-09 10:58:11,5,1697.95,杭州,男,34
U2618,罗榕,P84325,拼图,玩具,66.75,2024-10-07 14:15:31,2,133.5,武汉,女,35
U4718,干松,P43298,办公椅,家居,3471.43,2024-12-19 20:37:42,1,3471.43,南京,男,59
U5962,余江,P93126,篮球,运动,402.26,2024-02-10 04:37:32,1,402.26,重庆,女,26
U7475,和超中,P36624,四件套,家居,1585.79,2024-01-06 09:09:07,3,4757.37,杭州,男,62
U4274,丁涛,P38315,篮球,运动,810.9,2024-04-28 22:56:41,5,4054.5,天津,男,24
U2524,郑浩,P27964,运动鞋,服装,398.45,2024-01-10 03:24:22,2,796.9,北京,男,58
U3446,管超炎,P15082,牛仔裤,服装,731.72,2024-01-25 07:18:48,1,731.72,上海,女,27
U6844,鲍士,P14023,羽毛球拍,运动,474.08,2024-08-27 11:32:08,1,474.08,天津,女,29
U2286,缪全岩,P56522,夹克,服装,123.61,2024-10-24 02:55:36,2,247.22,上海,女,61
U1405,赵克钧,P57956,香水,美妆,79.77,2024-02-26 14:15:11,3,239.31,北京,男,35
U5933,梅士信,P58287,粉底液,美妆,894.14,2024-03-22 09:16:15,1,894.14,南京,男,19
U6682,花江良,P87085,人物传记,书籍,64.15,2024-11-05 17:55:01,1,64.15,北京,女,51
U3081,潘元毅,P73544,牛仔裤,服装,966.04,2024-07-25 09:02:34,2,1932.08,上海,女,56
U3389,任武成,P43715,充电宝,电子产品,8782.25,2024-12-09 11:45:48,5,43911.25,西安,男,24
U8453,杜裕朋,P48868,瑜伽垫,运动,995.31,2024-08-16 20:39:46,4,3981.24,苏州,男,54
U7171,胡朋祥,P20114,毛绒玩具,玩具,87.57,2024-02-17 14:59:33,2,175.14,天津,男,48
U6353,褚才,P80297,卫衣,服装,301.92,2024-05-17 22:38:47,4,1207.68,北京,男,63
U3144,苗才奇,P33100,历史书籍,书籍,226.89,2024-10-03 15:24:51,2,453.78,深圳,女,60
U5123,诸厚思,P78858,哑铃,运动,34.84,2024-01-11 10:19:19,5,174.2,深圳,男,62
U1916,梅榕河,P53576,瑜伽垫,运动,39.96,2024-04-04 08:19:35,2,79.92,北京,女,60
U5337,酆康,P64009,心理学,书籍,422.99,2024-03-07 15:11:11,2,845.98,重庆,男,50
U3322,阮俊,P30069,显示器,电子产品,7323.78,2024-11-23 06:43:04,3,21971.34,重庆,男,46
U8709,乐福,P52750,T恤,服装,904.34,2024-09-16 04:00:03,2,1808.68,上海,女,60
U2216,华心友,P15254,跑步鞋,运动,685.08,2024-06-26 11:32:46,5,3425.4,北京,女,65
U1593,阮楠国,P45415,跑步鞋,运动,841.04,2024-05-17 14:30:43,4,3364.16,天津,女,43
U3418,郭辉和,P65750,漫画,书籍,721.56,2024-06-30 18:41:44,5,3607.8,上海,女,36
U7364,祁中行,P41730,卫衣,服装,930.69,2024-01-16 17:37:12,1,930.69,成都,女,47
U1506,胡栋明,P15767,技术教材,书籍,867.9,2024-03-22 10:22:46,1,867.9,南京,男,59
U3430,时友武,P13736,山地车,运动,538.62,2024-02-22 06:32:18,3,1615.86,苏州,男,62
U5489,倪俊保,P52396,T恤,服装,944.44,2024-08-21 21:38:02,5,4722.2,南京,女,60
U6582,路学刚,P65663,羽毛球拍,运动,869.24,2024-10-02 15:30:17,4,3476.96,武汉,女,59
U3485,谈成朋,P57110,面霜,美妆,155.41,2024-11-16 04:56:01,2,310.82,天津,男,46
U1495,蒋哲江,P33345,篮球,运动,850.16,2024-04-01 14:08:55,5,4250.8,上海,男,40
U2700,昝博绍,P42069,时尚杂志,书籍,335.92,2024-12-22 09:13:11,5,1679.6,上海,女,46
U6055,贲新坚,P87942,桌游,玩具,295.15,2024-04-30 02:06:46,4,1180.6,天津,男,57
U8927,诸勇,P80204,抱枕,家居,595.09,2024-05-03 01:28:32,3,1785.27,天津,男,51
U1503,梅坚伦,P89864,变形金刚,玩具,133.43,2024-06-22 02:29:39,2,266.86,天津,女,64
U4617,袁武,P62687,运动鞋,服装,236.57,2024-03-20 03:42:45,2,473.14,苏州,男,20
U9192,季炎,P34595,夹克,服装,230.01,2024-09-10 23:42:12,2,460.02,广州,女,53
U8107,黄先时,P39892,桌游,玩具,85.11,2024-04-30 07:46:35,2,170.22,苏州,女,64
U2105,刁胜,P72291,智能手表,电子产品,3173.43,2024-07-14 09:35:20,2,6346.86,苏州,男,57
U7785,柏策亨,P47675,智能手表,电子产品,9787.24,2024-09-16 02:20:30,5,48936.2,南京,女,41
U4360,左树承,P71922,心理学,书籍,64.95,2024-10-04 03:56:40,2,129.9,成都,女,26
U1297,尤海成,P61279,笔记本电脑,电子产品,2292.91,2024-05-18 17:11:08,2,4585.82,上海,男,48
U3088,于伯兴,P34868,时尚杂志,书籍,379.86,2024-10-17 23:30:21,2,759.72,广州,女,31
U9880,蒋轮哲,P82151,牛仔裤,服装,223.75,2024-09-29 21:39:12,4,895.0,深圳,女,45
U2961,霍顺,P28359,口红,美妆,762.52,2024-08-27 13:06:55,3,2287.56,杭州,男,29
U4964,项梁,P21769,智能手机,电子产品,6184.86,2024-05-04 02:52:30,1,6184.86,天津,女,61
U7095,卫成河,P86231,餐桌,家居,4166.85,2024-11-15 03:57:08,4,16667.4,重庆,女,39
U5532,曹冠庆,P38277,粉底液,美妆,464.77,2024-02-29 12:26:06,2,929.54,成都,男,37
U2035,廉友先,P61144,拼图,玩具,984.0,2024-08-28 14:12:35,5,4920.0,武汉,男,46
U9247,茅栋,P25425,跳绳,运动,46.85,2024-01-01 06:03:42,5,234.25,武汉,女,64
U6277,褚和家,P37172,羽绒服,服装,700.78,2024-07-13 11:13:55,1,700.78,南京,男,24
U3290,董浩思,P55378,连衣裙,服装,584.8,2024-10-29 12:15:24,4,2339.2,苏州,女,44
U3059,秦时,P68801,心理学,书籍,823.21,2024-08-21 10:50:02,1,823.21,天津,女,30
U3437,褚航树,P85071,四件套,家居,956.38,2024-09-12 22:01:30,5,4781.9,天津,男,29
U1543,曹兴谦,P20997,漫画,书籍,393.5,2024-03-30 21:21:02,5,1967.5,天津,男,55
U5073,常才安,P90748,遥控车,玩具,821.37,2024-12-24 08:20:10,1,821.37,南京,男,39
U3778,平生,P94614,技术教材,书籍,704.59,2024-07-07 12:20:42,3,2113.77,重庆,女,46
U1990,彭达义,P64697,笔记本电脑,电子产品,8667.37,2024-09-06 08:42:12,2,17334.74,杭州,男,30
U7970,董轮浩,P22368,芭比娃娃,玩具,245.21,2024-07-25 14:21:56,5,1226.05,南京,男,33
U7639,伍若谦,P10311,人物传记,书籍,504.64,2024-02-17 06:48:01,5,2523.2,上海,女,50
U6527,赵祥超,P11358,口红,美妆,324.38,2024-08-22 13:07:10,3,973.14,深圳,女,35
U4296,陈宁胜,P38392,桌游,玩具,579.23,2024-11-29 09:17:13,1,579.23,北京,男,38
U3853,葛琛德,P85510,粉底液,美妆,484.43,2024-07-22 03:40:30,5,2422.15,南京,女,59
U2262,凤乐磊,P61045,收纳盒,家居,4383.85,2024-09-21 17:52:35,4,17535.4,武汉,男,42
U4164,郝保庆,P43208,拼图,玩具,921.54,2024-10-31 21:43:26,5,4607.7,武汉,女,19
U1436,熊翔,P75459,台灯,家居,3410.47,2024-09-12 08:23:33,2,6820.94,深圳,男,19
U8590,尹良乐,P64472,化妆刷套装,美妆,281.43,2024-02-02 15:11:41,5,1407.15,深圳,女,34
U6952,康盛轮,P50156,智能手机,电子产品,7583.25,2024-12-28 09:25:45,1,7583.25,成都,男,32
U1377,诸和,P67543,笔记本电脑,电子产品,609.82,2024-11-12 06:32:44,3,1829.46,武汉,男,29
U7765,伏伯,P71825,办公椅,家居,1236.08,2024-10-03 05:04:35,2,2472.16,苏州,女,51
U5948,闵海,P50548,遥控车,玩具,36.66,2024-07-06 23:34:59,5,183.3,广州,女,32
U9096,蔡琛,P37411,哑铃,运动,548.44,2024-03-27 23:50:11,5,2742.2,广州,女,22
